id,description,anger,fear,surprise,sadness,joy,disgust,envy,jealousy,other
1.39253649572301E+018,@KayraBeraa @ABaerbock Die verstehen das nicht haben schuld Gefühle weil sie die Juden erst vergast haben und machen jetzt einen auf Mitgefühl 😉
1.39252193009219E+018,"Angriffe auf Juden und Jüdinnen und Synagogen sind keine ""Israelkritik"", sondern #Antisemitismus. #mehrSolidarität mit allen, die von antisemitischen Drohungen &amp; Gewalt betroffen sind, bedeutet auch, Betroffene auf @ofek_beratung, @rechte_gewalt &amp; @Report_Antisem hinzuweisen."
1.39251582990066E+018,"Bei @krisenfrey weiß man seit jeher, was man bekommt, wenn es um Israel geht: Israel ist schuld. Israel verursacht Zorn.\nImmer.\nEin ""Grund"" lässt sich immer finden.\nJerusalem durfte schon lange vor Entstehung des Staates Israel 1948 als Grund für Gewalt gegen Juden herhalten. https://t.co/yBlRsYjiH2"
1.39251339768673E+018,Auf #Facebook wurde mein Text entfernt. Die Wahrheit tut offenbar weh! Meine Gedanken zu den schrecklichen Bildern aus #Israel und der Bedrohung von #Juden durch gewaltbereite #Muslime in #Deutschland. Bitte verbreiten!🙏 https://t.co/ooBA0gU992
1.39249566713485E+018,@Luisamneubauer Hier wäre einmal Engegement angesagt. \n\nhttps://t.co/hjiaGIrglv
1.3924761537939E+018,"@LiberalPianist Erstens, Nach dem 2. Weltkrieg sind die Juden von Deutschland geflüchtet oder sie wurden auch vertrieben! Dann sind paar nach Palestine geflüchtet und haben geschrieben: https://t.co/0NoCVo3ErO"
1.39246151076558E+018,"Aber mit der Terrororganisation Hamas, die das Existenzrecht Israels nicht anerkennt, antisemitische Erzählungen propagiert und die Tötung von Jüdinnen und Juden legitimiert, gibt es keinen Gesprächspartner, mit dem über Frieden zu diskutieren wäre."
1.39240614028209E+018,"Ca. einmal im Jahr interessieren sich Deutsche für den Nahostkonflikt und fordern von jedem Israeli/Juden auf der Welt eine Stellungnahme. Ich bin leider nicht der König Israels u hab nicht mal mehr den israelischen Pass, aber hier meine Position für meine neurotischen Mitbürger:"
1.39238786075029E+018,"Und hier ein paar Bilder aus dem Krankenhaus heute. Juden und Araber zusammen. Damit hier auch mal gezeigt wird, daß es viele anders wollen. https://t.co/7TVHIaoDeM"
1.39234069128045E+018,"@Rumack69 @HolocaustRef @Procyon25 @EngelGert @WwolfeDE2021 Die Vernichtungslager.\n\nUnd wieso nur Juden und nicht auch allen anderen wohlhabenden Menschen?\n\nUnd was ist mit Juden die nicht wohlhabend waren, wieso auch diese ermorden?"
1.3922576621386E+018,"Bürgermeister von Lod:\n\n""Wir haben die Kontrolle über die Stadt völlig verloren.""\n ""Auf den Straßen zwischen Arabern und Juden findet ein Bürgerkrieg statt.""\n ""Premierminister Netanjahu sollte die Armee hierher schicken.""\n#GazaUnderAttack \n#FreePalestine"
1.39222553745261E+018,@JuFoDIGMuenster @JuFoDIG @Polizei_nrw_ms Sicherlich eine Provokation v Juden ....what a Shame Germany
1.39221647203908E+018,"@slatkaaaa Du musst schon noch weiter zurück in der Zeit.\n\nAls das Gebiet um 1865 herum noch zum Osmanischen Reich gehörte, kauften Juden, die ins Heilige Land siedelten das Grab und das umliegende Land auf legalem Wege. Es wurde zur Heimat zahlreicher jemenitischer Juden."
1.39221489634818E+018,"In Akko brennt das Restaurant Uri Buri, wo Araber und Juden zusammen arbeiten. Von Arabern angezündet. Da  waren wir oft."
1.39221474424174E+018,"Rechtsradikale Israelis in der Stadt Ramla kontrollieren Autos. Juden dürfen weiter fahren, Araber werden mit Steinen beworfen und fast gelyncht. Aus verschiedenen gemischt bewohnten Orten in Israel werden Auseinandersetzungen zwischen Juden und Arabern gemeldet https://t.co/qk7aiR9LIq"
1.39220980185846E+018,"@traferlix @servusdoctrinae Schwierige Frage. Also in der Theologie denke ich, dass die Kirche das neue Israel ist und somit die Juden/Israel als Staat keine Eschatiologische Bedeutung mehr hat. Politisch finde ich irgendwie beides schlimm da. Gerade auch dass Muslime immer so unfassbar bemuttert werden"
1.39220036015303E+018,"Bitte hört auf, bei jeder Eskalation im Nahen Osten zum Juden/Israeli eures Vertrauens zu rennen und wütend nach einer Stellungnahme zu verlangen. Ich bin nicht der Botschafter, ich entscheide keine Dinge und ich muss mich vor niemandem rechtfertigen. Bitte und danke!"
1.39218971331076E+018,"@ulfposh @welt Im Schulunterricht und in den Medien werden seit Jahrzehnten Tatsachen verdreht.\nSchon mir hat man in den 80ern eingetrichtert, dass die Palästinenser die armen Opfer und die Israelis (in diesem Zusammenhang wurden nicht „Juden“ gesagt) die bösen sind.\n🤯"
1.39211974062207E+018,"Der Widerspruch macht mich fertig, dass viele Linke sonst stabile Positionen haben aber aus Ideologie, Empathie oder eben aus eigenem Antisemitismus dann bei sowas landen.\n\nSolidarität mit allen, die ebenfalls und noch mehr darunter leiden, insbesondere mit Jüdinnen*Juden. 💔🖤"
1.39211526253574E+018,"@Swain_Levi @LockdownFelix @watch_union Ja twitter, ist auch ab und zu ein gutes Ventil für alle beteiligten. Dennoch ist aktuell die Berichterstattung gegen Israel / Juden egal ob von Nazis oder eingen Linken. Eine friedliche Koexistenz /Lösung ist die Hamas nicht interessiert und das sagen die auch klar und deutlich."
1.39204245291205E+018,"@RudiThings Man konvertiert nicht zum Judentum, sonder man wird als Jude geboren.\nNicht jeder Bürger Israel ist ein Jude, aber es ist auch keine Falschaussage, Israelis als Juden zu bezeichnen.\nMehrheit regelt."
1.3920294755719E+018,Linke sollten sich nun entscheiden ob sie zu den Juden und Israel oder zu FFF stehen.\n\nDer Antisemitismusbeauftragte sollte @fridayforfuture genauer betrachten. \n\n#Antisemitismus https://t.co/fvYVwQrBbb
1.39202610052873E+018,"Aus aktuellem Anlass teile ich nochmal einen alten Artikel von mir.\nMan muss nicht ""Jude"" sagen, um eine Geschichte zu erzählen, die gefährlich für Juden ist.\nhttps://t.co/lXu8uuya22"
1.39194241653459E+018,"@Matthias_Arth Woraus ergibt sich die Pflicht? Ich habe niemals einem Juden etwas angetan, also warum sollte ein Jude oder hier eher ein Israeli von mir etwas verlangen können? Diese ""historische Pflicht"" ist Sippenhaft auf ethnischer Ebene und damit als Rassismus abzulehnen."
1.3918387742802E+018,@notQorami Es ist eine ziemlich lange Geschichte. In Kürze: Im 19. Jahrhundert haben Araber an Juden dort Grundstücke verkauft. 1948 während Jordanien Jerusalem besetzt hielt wurden die Juden vertrieben. Jetzt will die jüdische Gemeinde sie wieder aber da leben mittlerweile andere Leute.
1.39182443073786E+018,"@MPKLBT @faznet @JochenStahnke „Die Juden“. Bist du nicht der Antisemit, der sonst immer sagt „ich habe nichts gegen Juden“?"
1.39179227599957E+018,"Jeder, der das Wort „Globalismus“ direkt mit Juden assoziiert und den Begriff als antisemitisches „Codewort“ bezeichnet, ist selber ein Antisemit."
1.39177531290465E+018,"Info: ""Globalisten"" ist ein Codewort für ""Juden"". https://t.co/nJKZb7s8rY"
1.391690224561E+018,"Ich hatte gehofft, der ""Hermann Göbbels"" 🤭 sei der einzige Bezug in die Nazizeit. \n#Schiffmann kann aber nicht ohne Vergleiche zum 3. Reich. Die #Querdenken Bewegung ist wie die Juden 1938.😡😡😡 https://t.co/JAmpmnGmGJ"
1.3914295070899E+018,"@PlugInYourJvc @authenticsilvr (1) Okay, lass uns mal erwähnen, dass dies ganze Gebiet Israel und somit das Land der Juden war.\nAbgesehen davon, worüber beschweren sich die Palästinenser? Sie haben die Hamas gewählt, die „den Staat Israel mit militärischen Mitteln beseitigen“ will."
1.39127692333096E+018,"Gestern wurde ein Berufsverbot für muslimische Frauen mit #Kopftuch beschlossen und heute denkt man an den #TagderBefreiung ??? Mehr Heuchelei und #Doppelmoral geht nicht!\n#NieWieder ist falsch, korrekt ist #SchonWieder.\nZur Erinnerung: es begann mit Berufsverboten für Juden... https://t.co/CFxQPyTM6S"
1.39106630536568E+018,"@karlzinom @JFDA_eV Die Juden haben den Plan 1947 zugestimmt, die Arabern nicht. Damit begann der Bürgerkrieg.\n\nMan kann die Araber gerne dafür verteidigen, zu meinen die Juden hätten jedoch den Krieg begonnen ist bekanntlich Geschichtsrevision."
1.39106025899126E+018,"#lrt\nZu behaupten, ""Ost-Jerusalem"" sei irgendwie ""palästinensisch / arabisches Territorium"", ist totaler Unsinn.\n\n Juden lebten dort jahrhundertelang, bis sie 1948 vertrieben wurden. Jordanische Soldaten zerstörten das gesamte jüdische Altstadtviertel einschließlich 52 Synagogen."
1.39104003841954E+018,"In #Berlin gedenken heute rd 80 Menschen der frz Jüdin #SarahHalimi u fordern Gerechtigkeit für ihre Ermordung, deren antisemitischer Hintergrund lange nicht anerkannt wurde. „Ich habe meinen Juden getötet. Allah hat mich geführt.“ soll der Mörder nach der Tat gesagt haben #b0805 https://t.co/lPd039s9LC"
1.39095263920306E+018,"@NaumLea @fuwolff Kenne keine Bibelstelle, die die Verbannung der Juden u Jüdinnen aufhebt. Das Rückkehrrecht beruht auf FakeNews, lasse mich aber gerne eines besseren belehren. Mein persönliches Problem ist nicht die Existenz Israels, sondern die gefährliche Kriegstreiberei der Zionist*innen. https://t.co/p3ytnUvk1p"
1.39068797081081E+018,"@MiaSanUli @SkySportDE Die Juden? Eigentlich hat er mit seiner ungeschickten Aussage in einer Live-Sendung die Leistungssportler gelobt! Was hältst du eigentlich von Lehmanns Aussage, teilst du sie mit?"
1.39067684748303E+018,"Was für ein ekelhafter, respektloser und verachtender Vergleich. \n\nDie Juden, welche systematisch GEFOLTERT UND ERMORDET wurden, mit Regulierungen während einer Pandemie zu vergleichen, ist wirklich Abartig.\n\nSchämen Sie sich. \nSie spucken damit auf alle Opfer der NS-Zeit https://t.co/qAKBWmtndZ"
1.39067094513263E+018,"Liebe #Leerdenker von den #Querdenker #Querulanten\n\nSehe ich das richtig, dass auch die Schiiten im Irak gemeinsame Sache mit der jüdischen Weltverschwörung machen?\n\nScheint ja doch 'ne größere #Verschwörung zu sein wenn Muslime mit Juden kollaborieren.\n\nhttps://t.co/m5xPAI97xK"
1.39040448554619E+018,"Es ist eine Schweinerei,dass Übergriffe von Migranten an Juden unter „rechter Antisemitismus“ eingestuft werden. \nKaum geäußert,habe ich heute mehrere wütende Nachrichten erhalten, in denen ich als „rechtes Arschloch“ beschimpft werde. \nNicht von Migranten.\nVon Deutschen."
1.39039801066908E+018,"Verstehe ich etwas falsch oder ist ihr Gehirn ausgefallen? Angriffe auf Juden sind nur antisemitisch wenn sie von Deutschen kommen?\nJa, das ist ja super, setzt der scheiß Regierung noch einen drauf https://t.co/a98Wp4HeDZ"
1.38916733673789E+018,"1. Mai 2021 - Antisemitischer Angriff mit Messer in Karlshorst\nEin Mann bedrohte um 9:30 Uhr eine Frau &amp; einen Mann an der Wohnungstür mit einem Messer. Er klingelte &amp; fragte, mit Messer in der Hand, ob sie Juden seien. Anschließend versuchte der Mann, in die Wohnung zu gelangen."
1.38894334847665E+018,"Johnny.... Coronavirus und Corona, Sonnenfinsternis. \nDu kannst behaupten, was du willst, ob die NWO, Juden, Chinesen... mir egal. Ich bin der Meinung, dass das von ganz oben kommt. Als Strafe und Test. Dafür, wie wir Menschen uns hier auf dem kleinen Planeten benehmen. 🦅👊 https://t.co/EmPH96z42M"
1.38893248906285E+018,"Das Ziel der Operation ist, die Juden aus ihrem Platz im Opfergedenken zu vertreiben, um diesen anderweitig zu besetzen: mit dem Opfer von Imperialismus, Sexismus, Rassismus. Der Holocaust war schlimm – aber das Leid der Schwarzen/Muslime/PoC  war ebenso schlimm oder  schlimmer."
1.38885087252917E+018,"Nein Malte-Kevin und Dörte-Jolanda, ihr seid nicht die ""neuen Juden"" mit euren angehefteten gelben Sternen und eurem Geplärre von der angeblichen Diktatur.\nIhr seid unsolidarische geschichtsrevisionistische Antisemiten mit zu viel Freizeit + zu wenig Anstand!"
1.38875284086522E+018,"@Freizeitrobin @ThomasWalach wie kommen sie jetzt auf sowas? genau das passiert jedes mal bei den quer""denker"" demos - nazis marschieren mit und juden werden zum sich verstecken aufgerufen."
1.38864026629122E+018,"@dominikroeoesli @xileffff Das war lange vor der Gründung des Staates Israel. \nSiehe 1921, 1922, 1929, etc. \nArabische Landbesitzer verkauften ihr Land an die Juden und die Pächter mussten gehen. Immer noch verkaufen manche Pallis ihr Land an Juden und behaupten dann, sie wären vertrieben worden. \n2/2"
1.38860921127425E+018,Immer wieder wird Antizionismus mit Antisemitismus gleichgesetzt. Das würde jeden Juden zum Befürworter für Zionismus machen und das ist einfach nur unfair. Eine differenzierte Sicht der Dinge wird hier gar nicht akzeptiert https://t.co/094FJDOODc
1.3885861724404E+018,"@ullmann_rico @glr_berlin @Panthea2019 @BPsteinmueller Ich rede jetzt nicht vom Massenmord an Juden und andersliebenden! Lediglich die Einstellung ist ähnlich. Kein diskurs. Jegliche andere Meinung wird doch auch mit ""du nazi"" abgestempelt und im keim erstickt."
1.38847032646868E+018,"Und wenn jemand ruft:""XXX raus aus den Kiezen"" ist das für das Jüdische Forum besser als ""Juden/Ausländer raus""? Ihr habt wirklich nichts aus der Geschichte gelernt. Demokratisches, friedliches Zusammenleben geht nur ohne Spaltung. https://t.co/lEDn5YGjmj"
1.39823181407493E+018,"RT @JJ_1809: Wenn man sich vor Augen führt, wie schwer sich die Medien hierzulande mitunter damit tun, muslimischen Antisemitismus als Prob…"
1.39812778904014E+018,"RT @berlinerzeitung: Die Hauptstadt bekommt ein Wahrzeichen für Toleranz: Ein 46 Meter hohes Backsteingebäude entsteht am Petriplatz, dort,…"
1.39801520429906E+018,"Jetzt hat es mich total vom Sofa gehauen. Der Präsident des Zentralrats der Juden, Schuster, warnt in Monitor vor Antisemitismus von der AfD. Nicht die lieben Muslime nein aber die AfD.....Was sagen Deutschlands Juden dazu? Wochenlang waren wir die einzigen, die zu Ihnen standen."
1.39729906127591E+018,"RT @DarkGermany: GEZ-Verweigerer im Gefängnis und solmalische Piraten in Hamburg in Rente, wer das falsch findet sollte wirklich überlegen…"
1.39649701218767E+018,"RT @fpiatov: „Zio-Faschistische Juden“ So schreibt der Juso-Verbündete, Verantwortlicher für Internationale Beziehungen bei der Fatah-Jugen…"
1.39578942213469E+018,@tagesschau Nicht alle Juden in ISrael sind Zionisten. Maki und das Wahlbündnis Chadasch sind gegen die Gewalt gegen Gaza. Deshalb schießt die zionistische Polizei auch auf sie. Viele Juden in D leben nicht im Apartheidsstaat weil sie mit dem Zionismus nicht einverstanden sind. https://t.co/sZP9DftrYi
1.39572122964291E+018,"@VikingRohan @AliCologne @argonerd @hamed_samad Das schlimme daran ist ja,, er ist Christ. Naja obwohl die Christen dort genauso ticken wie die Moslems. Da wird auch mal gerne die Ehre gerettet und gegen Juden gehetzt."
1.39433181122079E+018,"RT @baerbeli04: Offener Brief von Dr. Vera Kosova, Bundesvorsitzende der Juden in der AfD e.V.:  Juden in der AfD: Die Politik der offenen…"
1.39432629207874E+018,"#CDU #Seibert  Man man man....gleich wieder die Rechten am Anfang erwähnen. Mir ist keine einzige Demo bekannt, wo Rechte so aufgetreten sind wie das muslimische Klientel. Aber Hauptsache man kann wieder Worthülsen abschiessen...   https://t.co/qy4razgvyd"
1.39366682879116E+018,"RT @MalteKaufmann: Wer in 🇩🇪 ""Schutz"" sucht, um dann hier ""Scheiß Juden"" zu rufen, sollte umgehend wieder ausgewiesen werden.😡 #Antisemitis…"
1.39364800134895E+018,"@basierterMax @MacleDev Es geht nicht um Juden, sondern Israelis, genauer um Zionisten.  Der aktuelle Konflikt wurde (mal wieder) durch Israels provoziert.  Das mal völlig unabhängig von der Geschichte der Staatsgründung und Israels Sechs-Tage-Angriffskrieg mit anschließender Besetzung fremder Gebiete."
1.39317096699016E+018,"RT @baerbeli04: Nein, Herr Steinmeier, es ist nicht egal woher in Deutschland der Judenhass kommt. Sie haben die Deutschen als ""Tätervolk""…"
1.39293384213523E+018,RT @AhmadMansour__: Es wird zu einer Schicksalsnacht für das Zusammenleben in #Israel. Araber und Juden müssen ihr Land von dem radikalen #…
1.39290662786343E+018,RT @baerbeli04: ARD und ZDF machen nicht nur für die Grünen Werbung sondern auch für die radikal-islamistischen Hamas. Fünf Minuten lassen…
1.39286843503458E+018,"@erizing Leute, die sich einbilden, Kritik an der Politik des Verbrecherstaates Israel könnten sie durch Hass auf Juden befrieden, sind einfach krank im Kopf und der israelischen Propaganda zum Opfer gefallen, die versucht, alle Juden der Welt für sich zu vereinnahmen."
1.39273687419683E+018,RT @polasarah: Ich wünsche mir wirklich mehr Genauigkeit von Journalist:innen.   „Scheiss Juden“ Brüllen ist keine antiisiraelische Parole.…
1.39258375073584E+018,"RT @polasarah: Wenn der Vorsitzende des Deutschen Palästina Forums Dr. Hajjaj in den @tagesthemen behauptet, Anschlägen gegen Synagogen in…"
1.39212200434666E+018,"@5r0n6W1tchu @Kat2021M @thetaphi @Volker_Beck @GretaThunberg Wie er sich windet, bevor er dann als guter #Blockwart die Diskussion beendet.  Du hast Dich hier eingebracht, ich habe Dich nicht gezwungen.  Wer nicht kapiert, dass BDS antisemitisch ist, ist es halt selbst.  ""Kauf nicht beim Juden"" ist scheiße. Egal ob 1938 oder 2021. https://t.co/oNDDNQEI34"
1.40396784023597E+018,"RT @RealHeckTicker: @Ricarda_Lang @CDU @C_Emcke Da sind Sie aber auch die einzige, die bei Maaßen Antisemitismus verortet. Zentralrat der J…"
1.40364511798718E+018,"RT @TobiasHuch: Auf dem #BPT wird die Verfolgung der #Juden im Dritten Reich relativiert und statt sich zu distanzieren, kommt von den #Grü…"
1.40347748243995E+018,RT @JJ_1809: @FRottweiler Im Video stellt sie besagte Gruppen in eine Reihe mit den Juden im Dritten Reich. Ist für mich eine glasklare Ver…
1.41508222127963E+018,"RT @Afelia: Nach Hildmann ist auch Bhagdi unter die Hardcore-Antisemiten gegangen (""Das ist das gefährliche an den Juden. Sie lernen. Und j…"
1.42646558584047E+018,"RT @sgt_flower: 1933 : ""Die Juden sind unser Unglück"" 2021 : ""Die Ungeimpften sind unser Unglück."" Ich finde diese faschistoide Scheiße passt nicht zu Deutschland. Ich will #Deutschlandabernormal 🇩🇪💙🇩🇪🙏💙🙏💙🙏💙🇩🇪💙🇩🇪"
1.42558633476959E+018,"@hain_blod Es ist die Wahrheit. Hitler war ein Linksextremist, der  gegen Kapital und Konzernen gekämpft hat, Muslime liebte und Juden haßte. Ein brauner Sozialist, der  Prügeltruppen gegen politische Gegner schickte."
1.42300769393414E+018,"RT @TariTarina: Am schönsten finde ich es, wenn sich Ungeimpfte mit verfolgten Juden im Dritten Reich vergleichen.  Wenn man nicht ins Kino…"
1.52040096313529E+018,"Wer auf Demonstrationen zur „Intifada“ aufruft, fordert damit Terror-Anschläge gegen Juden. Das darf auf deutschen Straßen nicht erlaubt sein!"
1.52033512505312E+018,"@david_plake @chrsaile @MelnykAndrij Das was den Juden passiert ist damit zu vergleichen, dass ich alte weiße Männer und ihr Denken eben so nenne, ist Holocaustverharmlosung und eventuell sogar strafbar. Also lieber ganz ruhig, Brauner."
1.52006149862578E+018,"@DXNVSTY Dann hätte man deinem abscheulichen Deutschland nach dem verlorenen 1. und 2. WK auch niemals die Hand reichen dürfen, nachdem das deutsche Volk 6 Millionen Juden vergast und 60 Millionen Menschen vernichtet hat."
1.51976707062334E+018,"An dem Abend des Holocaust Gedenktages #YomHashoah für die 6 Millionen ermordeten Juden rufen hunderte auf dem Tempelberg in Jerusalem erneut zu der Ermordung von Juden: „Oh ihre khaibar Juden, die Armee von Mouhammad wird zurückkehren!“ https://t.co/cltcoXh1fG"
1.5197412131167E+018,"Große Fresse gegen Putin haben, aber den Schwanz einziehen, wenn Moslems in Berlin Randale machen und Juden angreifen."
1.51945618161763E+018,"@MelnykAndrij Ihr Vorbild Bandera war noch grausamer als Hitler. Er war nur dümmer,deshalb musste er fliehen.\nMillionen von ukrainischen Juden und Polen hat Ihr Held getötet. Die Massengräber sind überall.Legen \nGehen Sie doch auch nach Sachsenhausen!! Die Welt wäre dankbar!!! https://t.co/8dZDdVIwrg"
1.51944260736095E+018,"@MelnykAndrij #Bandera hat die 🇩🇪Nationalsozialisten inbder🇺🇦beim Morden fleissig unterstützt. Polen, Russen und Juden."
1.51943002082918E+018,"""Viele Jüdinnen und Juden sprechen heute noch über die Proteste im Mai als traumatische Tage.""\nDie Menschen in Gaza (die überlebt haben) fanden das auch nicht so eine tolle Zeit. Aber die Mehrheit findet antisemitische Pöbeleien schlimmer als Massenmord an Palästinenser:innen. https://t.co/jEOX1Xruf0"
1.51939788096404E+018,"Heute Abend beginnt Jom Haschoa – zum Gedenken an die sechs Millionen in der Schoa ermordeten Juden. Männer, Frauen, Kinder. #WeRemember #NeverForget https://t.co/AxrVg9Lnx6"
1.51934815402981E+018,"Heute Abend beginnt #YomHashoah, der jüdische Gedenktag für die Millionen Opfer des #Holocaust und die Widerstandskämpfer in den Ghettos. Wir erinnern an die Ermordeten und an die nichtjüdischen Helden, die unter Einsatz ihres Lebens Juden gerettet haben. https://t.co/XCOyBLpKrS"
1.51933590327314E+018,"Heute Abend beginnt in Israel und in vielen jüdischen Gemeinden der Holocaust-Gedenktag #YomHaShoah. An ihm wird der sechs Millionen Jüdinnen und Juden gedacht, die während des Nationalsozialismus ermordet wurden. Wir werden sie und ihre Geschichten nie vergessen! https://t.co/99v3DAl9zZ"
1.51924930004741E+018,"Schrecklich, wie sich in Berlin #MuslimischerAntisemitismus auf offener Straße austoben durfte! Wer den Kampf gegen #Antisemitismus ernst meint, darf nicht wegsehen, wenn Migranten Hass gegen Israel und Juden schüren! Doch #Steinmeier schweigt und #Faeser unternimmt gar nichts!"
1.51906064343698E+018,@teresaeder @YouTube Bei uns vergeht kein Tag ohne ein Thema zu Nazis oder Juden.
1.51889446939488E+018,@ineichen_jonas @ChriHub Das größte Problem ist auch die Willkür. Es ist argumentier bar das Trump gesperrt wurde. Aber es ist nicht argumentiert bar das andere verifizierte Staatsaccount Juden als Krebsgeschwür der Gesellschaft bezeichnen dürfen und genau das war der Fall.
1.51882564197783E+018,@_juliaschramm Das haben die #Nazis im dritten Reich mit den Juden auch gemacht. Wohl in der Schule nicht aufgepasst oder aus der Geschichte nichts gelernt.
1.51880783119724E+018,@RicardoLange4 Ich auch nicht . Der Anfang wäre eine Entschuldigung beim Zentralrat der Juden . Die hat er genug beleidigt .
1.51867887686348E+018,"„Etwas verbindet eine linksextreme palästinensische Terrorgruppe, Islamisten, Nationalisten, antiimperialistische deutsche Linke und andere Teilnehmer der Demonstrationen: Ihr Hass auf Israel und nicht selten eben auch ihr Hass auf Juden.“ https://t.co/Eq4snvDuTh"
1.51862211656799E+018,"@EratSicut @ahmad_omeirate @NancyFaeser ist doch gut für die Regierung! Dann kann man der Moslembruderschaft und den Grauen Wölfen ganz offiziell den Roten Teppich ausrollen, wenn alle Juden das Land verlassen haben…."
1.51858954365774E+018,"Im Anbetracht dessen was mit der Ukraine passiert (auch mit ukrainischen Juden), hören sich die #NeverAgain Bekundungen der Nachkriegszeit so was von heuchlerisch an. Nun passiert es „again“ - und was macht Deutschland? Schaut auf den Gaspreis.\n\n#ArmUkraineNow #StandWithUkraine https://t.co/YzmzY0qwB7"
1.51857474290265E+018,"@karlkramer1 @AbgesicherterMo @AhmadMansour__ Verstehe ich nicht. Wo ist der Unterschied: die einen rufen ""Sch ... Juden und die andere skandieren ganz offen ""Tod den Arabern"" und sonstige Nettigkeiten."
1.51854725651695E+018,Kurze Unterbrechung im #naziprozessDo. Es wurden bisherige Anklagen und Urteile verlesen. Unter anderem Volksverhetzung bei einer Faschosause in Berlin. Zwei der aktuell Angeklagten haben sich über die Ermordung von Juden lustig gemacht.
1.5185417996856E+018,Brauchen „unverstellten Blick“ auf Juden-Hass von Muslimen  https://t.co/EsdBAXAQ1C
1.51849005188534E+018,"Ich frage mich, ob es Politikern nicht allmählich peinlich ist bei antisem. Vorfällen immer wieder dieselben Phrasen von sich zu geben: „AS hat keinen Platz in unserer Gesellschaft“, „Nie wieder“, „Wehret den Anfängen“. Das ist einfach nur wohlfeil u beruhigt Juden kein bisschen"
1.518482984005E+018,"@ZaraRiffler @BotheHapke @NancyFaeser @RegBerlin ""Mordaufrufe an Juden""?Israeljubler sind sowas von verlogen. Jedes Mittel ist ihnen Recht,um Proteste gg den Siedlerkolonial-, Besatzer u Apartheidstaat zu diskreditieren. Moralisch so tief gesunken,dass sie selbst ein mörderisches Regime unterstützen.\nhttps://t.co/8wPPK15jGS https://t.co/h8X1dbT2uu"
1.51844679044562E+018,"@BRechercheteam Gegen wen? Na gegen alle Parteien. Gegen ""Genderwahn"", gegen Ausländer, gegen Muslime, gegen Juden, gegen Politiker, gegen ""Klimawahn""."
1.51836519865409E+018,"@helgelindh Wie jetzt Helge? Hätte man eigentlich wissen müssen, das deine Moslem Freunde sich nicht wirklich mit den Juden verstehen"
1.51834785708606E+018,"Die #polizeiberlin behindert Journalisten bei der Arbeit und läßt “Dreckige Juden“ und „Scheiß Juden“ Rufe ungeahndet. Ihr Mut scheint bei arabischen Männern weit weniger stark ausgeprägt, als bei Corona-Demonstranten oder Reichstag-„Erstürmern“.\n\nhttps://t.co/BXoY8bGUUR"
1.51833282083333E+018,"Der @Tagesspiegel hat eine Auswahl der widerlichsten antisemitischen Äußerungen von Xavier #Naidoo zusammengestellt. Diese Info sollte ausreichen, dass kein anständiger Mensch mehr diesem faschistischen Hassverbreiter eine Bühne gibt. #XavierNaidoo \nhttps://t.co/EIkts2bR7q"
1.51832465099189E+018,@BILD Oh nein! Wie man unschwer auf dem Bild erkennt sind es Deutsche die gegen die Juden hetzen und deren Fahne verbrennen. Deutsche haben nichts aus der Geschichte ihres Landes gelernt. Immer noch ganz rechts. Die armen Fahnenträger auf dem Bild sollen nur ablenken.
1.51831667933121E+018,"Faschismus kann Juden hassen, muss er aber nicht. Er kann auch Ungeimpfte hassen oder Russen. Es ist egal, Hauptsache jemand wird gehasst. 🤷‍♂️"
1.51830790380295E+018,@AnAudretsch Wer hat die Juden angegriffen?
1.51830086216203E+018,"Keiner der Islamverbände hat die antisemitischen Demonstrationen in Berlin verurteilt, aber die deutsche Linke verurteilt jeden, der auf diesen muslimischen Antisemitismus hinweist und es verurteilt.\n\nStaatsräson ist nicht mehr Juden schützen, sondern den Islam.\n\n#b2304"
1.51827815858742E+018,"Es ist bodenlos, was sich da auf deutschem Staatsgebiet abspielt. Wer nicht in Frieden mit den Juden in Deutschland leben könne, der sollte schnellstens das Land verlassen!!!\nEmpfehlung aus PNP News:\n Faeser empört über Judenhass auf Demo in Berlin\nhttps://t.co/IeHA4415qz"
1.51827283019823E+018,"@Emrino24 @corryfinchen71 @peymanmuc Die grundsätzlichen Prinzipien, nach denen erzogen wird, bringt man aus seiner Kultur und Heimat mit. Und im Nahen Osten gibt es auch wenig Unterscheidung zwischen Israelis und Juden (z.B. palästinensische Schulbücher mit üblen antisemitischen Darstellungen)."
1.51826409929308E+018,Ampel-Politiker Kuhle fordert - „Unverstellter Blick“ auf Juden-Hass von Muslimen https://t.co/YV2pdKenor
1.51826059691918E+018,Hasst Deutschland wieder Juden? Gebt Zelensky die Waffen! \n@OlafScholz  #BundeskanzlerAntisemit
1.51826025732736E+018,Hasst Deutschland wieder Juden? Gebt Zelensky die Waffen! #BundeskanzlerAntisemit
1.51824328201432E+018,"@Emrino24 @AliCologne das mag sein, aber die zeiten haben sich geändert und somit kannst du zumindet in deutschland ganz genau wissen, wer die kippa trägt und diese person dadurch physisch angreifen - einen juden \n\nund bitte leugne diese angriffe nicht weiter und den gedanken dahinter - google einfach"
